timestamp,pid,label,rss_kb
1787326798,14313,brain_daemon,319008
1787326798,32999,arc_client,49920
1787326800,14313,brain_daemon,318848
1787326800,32999,arc_client,49920
1787326802,14313,brain_daemon,319584
1787326802,32999,arc_client,49952
1787326804,14313,brain_daemon,319648
1787326804,32999,arc_client,49952
1787326806,14313,brain_daemon,319648
1787326806,32999,arc_client,49952
1787326808,14313,brain_daemon,319648
1787326808,32999,arc_client,49952
1787326810,14313,brain_daemon,330240
1787326810,32999,arc_client,49952
1787326813,14313,brain_daemon,326848
1787326813,32999,arc_client,49952
1787326815,14313,brain_daemon,323456
1787326815,32999,arc_client,49840
1787326817,14313,brain_daemon,327056
1787326817,32999,arc_client,50592
1787326819,14313,brain_daemon,326944
1787326819,32999,arc_client,50592
1787326821,14313,brain_daemon,326224
1787326821,32999,arc_client,50496
1787326823,14313,brain_daemon,325632
1787326823,32999,arc_client,50400
1787326825,14313,brain_daemon,327584
1787326825,32999,arc_client,50400
1787326827,14313,brain_daemon,328928
1787326827,32999,arc_client,50400
1787326829,14313,brain_daemon,328928
1787326829,32999,arc_client,50400
1787326831,14313,brain_daemon,327120
1787326831,32999,arc_client,87248
1787326833,14313,brain_daemon,327008
1787326833,32999,arc_client,87248
1787326835,14313,brain_daemon,322704
1787326835,32999,arc_client,87152
1787326837,14313,brain_daemon,317920
1787326837,32999,arc_client,87024
1787326839,14313,brain_daemon,317920
1787326839,32999,arc_client,87024
1787326841,14313,brain_daemon,328880
1787326841,32999,arc_client,87024
1787326843,14313,brain_daemon,328896
1787326843,32999,arc_client,87024
1787326845,14313,brain_daemon,328896
1787326845,32999,arc_client,87024
1787326847,14313,brain_daemon,328896
1787326847,32999,arc_client,87024
1787326849,14313,brain_daemon,332416
1787326849,32999,arc_client,87120
1787326851,14313,brain_daemon,330128
1787326851,32999,arc_client,86864
1787326853,14313,brain_daemon,330128
1787326853,32999,arc_client,86864
1787326855,14313,brain_daemon,330288
1787326855,32999,arc_client,86864
1787326857,14313,brain_daemon,331296
1787326857,32999,arc_client,86864
1787326859,14313,brain_daemon,331312
1787326859,32999,arc_client,86864
1787326862,14313,brain_daemon,331312
1787326862,32999,arc_client,86864
1787326864,14313,brain_daemon,331312
1787326864,32999,arc_client,86864
1787326866,14313,brain_daemon,339648
1787326866,32999,arc_client,86944
1787326868,14313,brain_daemon,339648
1787326868,32999,arc_client,86944
1787326870,14313,brain_daemon,342064
1787326870,32999,arc_client,86944
1787326872,14313,brain_daemon,345712
1787326872,32999,arc_client,86944
1787326874,14313,brain_daemon,345712
1787326874,32999,arc_client,86944
1787326876,14313,brain_daemon,345712
1787326876,32999,arc_client,86944
1787326878,14313,brain_daemon,345712
1787326878,32999,arc_client,86944
1787326880,14313,brain_daemon,345712
1787326880,32999,arc_client,86944
1787326882,14313,brain_daemon,345712
1787326882,32999,arc_client,86944
1787326884,14313,brain_daemon,348304
1787326884,32999,arc_client,87152
1787326886,14313,brain_daemon,349968
1787326886,32999,arc_client,87152
1787326888,14313,brain_daemon,350576
1787326888,32999,arc_client,87152
1787326890,14313,brain_daemon,350592
1787326890,32999,arc_client,87152
1787326892,14313,brain_daemon,350592
1787326892,32999,arc_client,87152
1787326894,14313,brain_daemon,350608
1787326894,32999,arc_client,87152
1787326896,14313,brain_daemon,350624
1787326896,32999,arc_client,87152
1787326898,14313,brain_daemon,350624
1787326898,32999,arc_client,87152
1787326900,14313,brain_daemon,350656
1787326900,32999,arc_client,87152
1787326902,14313,brain_daemon,350960
1787326902,32999,arc_client,87216
1787326904,14313,brain_daemon,354016
1787326904,32999,arc_client,87696
1787326906,14313,brain_daemon,354416
1787326906,32999,arc_client,87728
1787326908,14313,brain_daemon,354432
1787326908,32999,arc_client,87728
1787326911,14313,brain_daemon,354432
1787326911,32999,arc_client,87728
1787326913,14313,brain_daemon,354432
1787326913,32999,arc_client,87728
1787326915,14313,brain_daemon,354480
1787326915,32999,arc_client,87728
1787326917,14313,brain_daemon,354912
1787326917,32999,arc_client,87728
1787326919,14313,brain_daemon,358992
1787326919,32999,arc_client,88064
1787326921,14313,brain_daemon,358832
1787326921,32999,arc_client,88064
1787326923,14313,brain_daemon,359376
1787326923,32999,arc_client,88064
1787326925,14313,brain_daemon,359376
1787326925,32999,arc_client,88064
1787326927,14313,brain_daemon,359392
1787326927,32999,arc_client,88064
1787326929,14313,brain_daemon,359424
1787326929,32999,arc_client,88064
1787326931,14313,brain_daemon,359424
1787326931,32999,arc_client,88064
1787326933,14313,brain_daemon,360000
1787326933,32999,arc_client,88064
1787326935,14313,brain_daemon,360000
1787326935,32999,arc_client,88064
1787326937,14313,brain_daemon,360000
1787326937,32999,arc_client,88064
1787326939,14313,brain_daemon,362384
1787326939,32999,arc_client,88432
1787326941,14313,brain_daemon,362384
1787326941,32999,arc_client,88432
1787326943,14313,brain_daemon,363040
1787326943,32999,arc_client,88432
1787326945,14313,brain_daemon,363072
1787326945,32999,arc_client,88432
1787326947,14313,brain_daemon,365952
1787326947,32999,arc_client,88432
1787326949,14313,brain_daemon,365952
1787326949,32999,arc_client,88432
1787326951,14313,brain_daemon,365952
1787326951,32999,arc_client,88432
1787326953,14313,brain_daemon,365952
1787326953,32999,arc_client,88432
1787326955,14313,brain_daemon,365952
1787326955,32999,arc_client,88432
1787326957,14313,brain_daemon,880000
1787326957,32999,arc_client,87744
1787326959,14313,brain_daemon,929008
1787326959,32999,arc_client,51520
1787326962,14313,brain_daemon,963792
1787326962,32999,arc_client,51504
1787326964,14313,brain_daemon,1001392
1787326964,32999,arc_client,51664
1787326966,14313,brain_daemon,1039536
1787326966,32999,arc_client,51664
1787326968,14313,brain_daemon,1078464
1787326968,32999,arc_client,51664
1787326970,14313,brain_daemon,1113680
1787326970,32999,arc_client,51664
1787326972,14313,brain_daemon,1153824
1787326972,32999,arc_client,51664
1787326974,14313,brain_daemon,1192576
1787326974,32999,arc_client,51664
1787326976,14313,brain_daemon,1228560
1787326976,32999,arc_client,51664
1787326978,14313,brain_daemon,1262416
1787326978,32999,arc_client,51664
1787326980,14313,brain_daemon,1298064
1787326980,32999,arc_client,51664
1787326982,14313,brain_daemon,1332048
1787326982,32999,arc_client,51664
1787326984,14313,brain_daemon,1367088
1787326984,32999,arc_client,51664
1787326986,14313,brain_daemon,1402848
1787326986,32999,arc_client,51664
1787326988,14313,brain_daemon,1438960
1787326988,32999,arc_client,52000
1787326990,14313,brain_daemon,1472336
1787326990,32999,arc_client,52000
1787326992,14313,brain_daemon,1505024
1787326992,32999,arc_client,52000
1787326994,14313,brain_daemon,1535616
1787326994,32999,arc_client,52000
1787326996,14313,brain_daemon,1571376
1787326996,32999,arc_client,52000
1787326998,14313,brain_daemon,1601520
1787326998,32999,arc_client,52000
1787327000,14313,brain_daemon,1636080
1787327000,32999,arc_client,52000
1787327002,14313,brain_daemon,1670544
1787327002,32999,arc_client,52000
1787327005,14313,brain_daemon,1707328
1787327005,32999,arc_client,52000
1787327007,14313,brain_daemon,1743712
1787327007,32999,arc_client,52000
1787327009,14313,brain_daemon,1781536
1787327009,32999,arc_client,52000
1787327011,14313,brain_daemon,1818464
1787327011,32999,arc_client,52000
1787327013,14313,brain_daemon,1852544
1787327013,32999,arc_client,51744
1787327015,14313,brain_daemon,1877184
1787327015,32999,arc_client,51712
1787327017,14313,brain_daemon,1914656
1787327017,32999,arc_client,51584
1787327019,14313,brain_daemon,1952064
1787327019,32999,arc_client,51584
1787327021,14313,brain_daemon,1252592
1787327021,32999,arc_client,47648
1787327023,14313,brain_daemon,1223680
1787327023,32999,arc_client,47328
1787327025,14313,brain_daemon,1072272
1787327025,32999,arc_client,46752
1787327027,14313,brain_daemon,894464
1787327027,32999,arc_client,47040
1787327029,14313,brain_daemon,911328
1787327029,32999,arc_client,47040
1787327031,14313,brain_daemon,932592
1787327031,32999,arc_client,47040
1787327033,14313,brain_daemon,955168
1787327033,32999,arc_client,47040
1787327035,14313,brain_daemon,961920
1787327035,32999,arc_client,47040
1787327037,14313,brain_daemon,961920
1787327037,32999,arc_client,47040
1787327039,14313,brain_daemon,961936
1787327039,32999,arc_client,47040
1787327042,14313,brain_daemon,668368
1787327042,32999,arc_client,50336
1787327044,14313,brain_daemon,663248
1787327044,32999,arc_client,50272
1787327046,14313,brain_daemon,631648
1787327046,32999,arc_client,50400
1787327048,14313,brain_daemon,627536
1787327048,32999,arc_client,50400
1787327050,14313,brain_daemon,627536
1787327050,32999,arc_client,50400
1787327052,14313,brain_daemon,635840
1787327052,32999,arc_client,50176
1787327054,14313,brain_daemon,634336
1787327054,32999,arc_client,50144
1787327056,14313,brain_daemon,634352
1787327056,32999,arc_client,50144
1787327058,14313,brain_daemon,497680
1787327058,32999,arc_client,50912
1787327060,14313,brain_daemon,438944
1787327060,32999,arc_client,50880
1787327062,14313,brain_daemon,420432
1787327062,32999,arc_client,50880
1787327064,14313,brain_daemon,417936
1787327064,32999,arc_client,50832
1787327066,14313,brain_daemon,415936
1787327066,32999,arc_client,50832
1787327068,14313,brain_daemon,371920
1787327068,32999,arc_client,50768
1787327070,14313,brain_daemon,371056
1787327070,32999,arc_client,50768
1787327072,14313,brain_daemon,360928
1787327072,32999,arc_client,50768
1787327074,14313,brain_daemon,333872
1787327074,32999,arc_client,51328
1787327076,14313,brain_daemon,333872
1787327076,32999,arc_client,51328
1787327078,14313,brain_daemon,333152
1787327078,32999,arc_client,51328
1787327080,14313,brain_daemon,333952
1787327080,32999,arc_client,51328
1787327082,14313,brain_daemon,335200
1787327082,32999,arc_client,51328
1787327084,14313,brain_daemon,315808
1787327084,32999,arc_client,50512
1787327086,14313,brain_daemon,234960
1787327086,32999,arc_client,38704
1787327088,14313,brain_daemon,275712
1787327088,32999,arc_client,47296
1787327091,14313,brain_daemon,276336
1787327091,32999,arc_client,47440
1787327093,14313,brain_daemon,276400
1787327093,32999,arc_client,47440
1787327095,14313,brain_daemon,276480
1787327095,32999,arc_client,47440
1787327097,14313,brain_daemon,304896
1787327097,32999,arc_client,47344
1787327099,14313,brain_daemon,302736
1787327099,32999,arc_client,47296
1787327101,14313,brain_daemon,302832
1787327101,32999,arc_client,47296
1787327103,14313,brain_daemon,302832
1787327103,32999,arc_client,47296
1787327105,14313,brain_daemon,256224
1787327105,32999,arc_client,47840
1787327107,14313,brain_daemon,256064
1787327107,32999,arc_client,47840
1787327109,14313,brain_daemon,256032
1787327109,32999,arc_client,47600
1787327111,14313,brain_daemon,316000
1787327111,32999,arc_client,47568
1787327113,14313,brain_daemon,315936
1787327113,32999,arc_client,47568
1787327115,14313,brain_daemon,315968
1787327115,32999,arc_client,47568
1787327117,14313,brain_daemon,315968
1787327117,32999,arc_client,47568
1787327119,14313,brain_daemon,315968
1787327119,32999,arc_client,47568
1787327121,14313,brain_daemon,313152
1787327121,32999,arc_client,48064
1787327123,14313,brain_daemon,309536
1787327123,32999,arc_client,47712
1787327125,14313,brain_daemon,309440
1787327125,32999,arc_client,47712
1787327127,14313,brain_daemon,310368
1787327127,32999,arc_client,47712
1787327129,14313,brain_daemon,309296
1787327129,32999,arc_client,47648
1787327131,14313,brain_daemon,309200
1787327131,32999,arc_client,47328
1787327133,14313,brain_daemon,308784
1787327133,32999,arc_client,47328
1787327135,14313,brain_daemon,313616
1787327135,32999,arc_client,47792
1787327137,14313,brain_daemon,304768
1787327137,32999,arc_client,43424
1787327139,14313,brain_daemon,306640
1787327139,32999,arc_client,44832
1787327142,14313,brain_daemon,314736
1787327142,32999,arc_client,44832
1787327144,14313,brain_daemon,314752
1787327144,32999,arc_client,44832
1787327146,14313,brain_daemon,314752
1787327146,32999,arc_client,44832
1787327148,14313,brain_daemon,314768
1787327148,32999,arc_client,44832
1787327150,14313,brain_daemon,314768
1787327150,32999,arc_client,44832
1787327152,14313,brain_daemon,305504
1787327152,32999,arc_client,47920
1787327154,14313,brain_daemon,284880
1787327154,32999,arc_client,45664
1787327156,14313,brain_daemon,283552
1787327156,32999,arc_client,45632
1787327158,14313,brain_daemon,297056
1787327158,32999,arc_client,45632
1787327160,14313,brain_daemon,297056
1787327160,32999,arc_client,45632
1787327162,14313,brain_daemon,297600
1787327162,32999,arc_client,45632
1787327164,14313,brain_daemon,297600
1787327164,32999,arc_client,45632
1787327166,14313,brain_daemon,315920
1787327166,32999,arc_client,47792
1787327168,14313,brain_daemon,312192
1787327168,32999,arc_client,47536
1787327170,14313,brain_daemon,313472
1787327170,32999,arc_client,47648
1787327172,14313,brain_daemon,317792
1787327172,32999,arc_client,47616
1787327174,14313,brain_daemon,317792
1787327174,32999,arc_client,47616
1787327176,14313,brain_daemon,308112
1787327176,32999,arc_client,47392
1787327178,14313,brain_daemon,308112
1787327178,32999,arc_client,47392
1787327180,14313,brain_daemon,308112
1787327180,32999,arc_client,47392
1787327182,14313,brain_daemon,313904
1787327182,32999,arc_client,47920
1787327184,14313,brain_daemon,311552
1787327184,32999,arc_client,47920
1787327186,14313,brain_daemon,314784
1787327186,32999,arc_client,47952
1787327188,14313,brain_daemon,306368
1787327188,32999,arc_client,44112
1787327191,14313,brain_daemon,308432
1787327191,32999,arc_client,44112
1787327193,14313,brain_daemon,308432
1787327193,32999,arc_client,44112
1787327195,14313,brain_daemon,308432
1787327195,32999,arc_client,44112
1787327197,14313,brain_daemon,308416
1787327197,32999,arc_client,44112
1787327199,14313,brain_daemon,308416
1787327199,32999,arc_client,44112
1787327201,14313,brain_daemon,313456
1787327201,32999,arc_client,48096
1787327203,14313,brain_daemon,313296
1787327203,32999,arc_client,47952
1787327205,14313,brain_daemon,297376
1787327205,32999,arc_client,45904
1787327207,14313,brain_daemon,297392
1787327207,32999,arc_client,45904
1787327209,14313,brain_daemon,297392
1787327209,32999,arc_client,45904
1787327211,14313,brain_daemon,297728
1787327211,32999,arc_client,45904
1787327213,14313,brain_daemon,297728
1787327213,32999,arc_client,45904
1787327215,14313,brain_daemon,317216
1787327215,32999,arc_client,48064
1787327217,14313,brain_daemon,322880
1787327217,32999,arc_client,48064
1787327219,14313,brain_daemon,323568
1787327219,32999,arc_client,48096
1787327221,14313,brain_daemon,323584
1787327221,32999,arc_client,48096
1787327223,14313,brain_daemon,323584
1787327223,32999,arc_client,48096
1787327225,14313,brain_daemon,323584
1787327225,32999,arc_client,48096
1787327227,14313,brain_daemon,323600
1787327227,32999,arc_client,48096
1787327229,14313,brain_daemon,323600
1787327229,32999,arc_client,48096
1787327231,14313,brain_daemon,341280
1787327231,32999,arc_client,48800
1787327233,14313,brain_daemon,357424
1787327233,32999,arc_client,48800
1787327235,14313,brain_daemon,357440
1787327235,32999,arc_client,48800
1787327237,14313,brain_daemon,357792
1787327237,32999,arc_client,48832
1787327239,14313,brain_daemon,357808
1787327239,32999,arc_client,48832
1787327242,14313,brain_daemon,357808
1787327242,32999,arc_client,48832
1787327244,14313,brain_daemon,357808
1787327244,32999,arc_client,48832
1787327246,14313,brain_daemon,357808
1787327246,32999,arc_client,48832
1787327248,14313,brain_daemon,357952
1787327248,32999,arc_client,48832
1787327250,14313,brain_daemon,357952
1787327250,32999,arc_client,48832
1787327252,14313,brain_daemon,349808
1787327252,32999,arc_client,48784
1787327254,14313,brain_daemon,281296
1787327254,32999,arc_client,45328
1787327256,14313,brain_daemon,277888
1787327256,32999,arc_client,45328
1787327258,14313,brain_daemon,272992
1787327258,32999,arc_client,44352
1787327260,14313,brain_daemon,273008
1787327260,32999,arc_client,44352
1787327262,14313,brain_daemon,320960
1787327262,32999,arc_client,44352
1787327264,14313,brain_daemon,320976
1787327264,32999,arc_client,44352
1787327266,14313,brain_daemon,320976
1787327266,32999,arc_client,44352
1787327268,14313,brain_daemon,320976
1787327268,32999,arc_client,44352
1787327270,14313,brain_daemon,320976
1787327270,32999,arc_client,44352
1787327272,14313,brain_daemon,340608
1787327272,32999,arc_client,48624
1787327274,14313,brain_daemon,340624
1787327274,32999,arc_client,48624
1787327276,14313,brain_daemon,341344
1787327276,32999,arc_client,48640
1787327278,14313,brain_daemon,349184
1787327278,32999,arc_client,48640
1787327280,14313,brain_daemon,349184
1787327280,32999,arc_client,48640
1787327282,14313,brain_daemon,349184
1787327282,32999,arc_client,48640
1787327285,14313,brain_daemon,349184
1787327285,32999,arc_client,48640
1787327287,14313,brain_daemon,349184
1787327287,32999,arc_client,48640
1787327289,14313,brain_daemon,349216
1787327289,32999,arc_client,48640
1787327291,14313,brain_daemon,349600
1787327291,32999,arc_client,48736
1787327293,14313,brain_daemon,359392
1787327293,32999,arc_client,49248
1787327295,14313,brain_daemon,359392
1787327295,32999,arc_client,49248
1787327297,14313,brain_daemon,360048
1787327297,32999,arc_client,49312
1787327299,14313,brain_daemon,360048
1787327299,32999,arc_client,49312
1787327301,14313,brain_daemon,360048
1787327301,32999,arc_client,49312
1787327303,14313,brain_daemon,360064
1787327303,32999,arc_client,49312
1787327305,14313,brain_daemon,360064
1787327305,32999,arc_client,49312
1787327307,14313,brain_daemon,360064
1787327307,32999,arc_client,49312
1787327309,14313,brain_daemon,360080
1787327309,32999,arc_client,49312
1787327311,14313,brain_daemon,369456
1787327311,32999,arc_client,61360
1787327313,14313,brain_daemon,369456
1787327313,32999,arc_client,61360
1787327315,14313,brain_daemon,369472
1787327315,32999,arc_client,61360
1787327317,14313,brain_daemon,369472
1787327317,32999,arc_client,61360
1787327319,14313,brain_daemon,369472
1787327319,32999,arc_client,61360
1787327321,14313,brain_daemon,369504
1787327321,32999,arc_client,61360
1787327323,14313,brain_daemon,371488
1787327323,32999,arc_client,61472
1787327325,14313,brain_daemon,377232
1787327325,32999,arc_client,61504
1787327327,14313,brain_daemon,377248
1787327327,32999,arc_client,61504
1787327329,14313,brain_daemon,377248
1787327329,32999,arc_client,61504
1787327331,14313,brain_daemon,377280
1787327331,32999,arc_client,61504
1787327333,14313,brain_daemon,1133392
1787327333,32999,arc_client,60736
1787327336,14313,brain_daemon,1183264
1787327336,32999,arc_client,60736
1787327338,14313,brain_daemon,1222864
1787327338,32999,arc_client,60736
1787327340,14313,brain_daemon,1255712
1787327340,32999,arc_client,60736
1787327342,14313,brain_daemon,1293088
1787327342,32999,arc_client,60736
1787327344,14313,brain_daemon,1330480
1787327344,32999,arc_client,60736
1787327346,14313,brain_daemon,1367536
1787327346,32999,arc_client,60752
1787327348,14313,brain_daemon,1407328
1787327348,32999,arc_client,60752
1787327350,14313,brain_daemon,1446832
1787327350,32999,arc_client,60752
1787327352,14313,brain_daemon,1483024
1787327352,32999,arc_client,60752
1787327354,14313,brain_daemon,1518912
1787327354,32999,arc_client,60752
1787327356,14313,brain_daemon,1554480
1787327356,32999,arc_client,60752
1787327358,14313,brain_daemon,1588912
1787327358,32999,arc_client,60752
1787327360,14313,brain_daemon,1606560
1787327360,32999,arc_client,60720
1787327362,14313,brain_daemon,1598592
1787327362,32999,arc_client,60720
1787327364,14313,brain_daemon,1605456
1787327364,32999,arc_client,60720
1787327366,14313,brain_daemon,1639040
1787327366,32999,arc_client,60720
1787327368,14313,brain_daemon,1672176
1787327368,32999,arc_client,60720
1787327370,14313,brain_daemon,1707488
1787327370,32999,arc_client,60848
1787327372,14313,brain_daemon,1738160
1787327372,32999,arc_client,60848
1787327374,14313,brain_daemon,1772768
1787327374,32999,arc_client,60848
1787327376,14313,brain_daemon,1808880
1787327376,32999,arc_client,60848
1787327379,14313,brain_daemon,1845456
1787327379,32999,arc_client,60848
1787327381,14313,brain_daemon,1883648
1787327381,32999,arc_client,60848
1787327383,14313,brain_daemon,1924512
1787327383,32999,arc_client,60848
1787327385,14313,brain_daemon,1966608
1787327385,32999,arc_client,60848
1787327387,14313,brain_daemon,1846992
1787327387,32999,arc_client,58528
1787327389,14313,brain_daemon,1863392
1787327389,32999,arc_client,58528
1787327391,14313,brain_daemon,1891616
1787327391,32999,arc_client,58608
1787327393,14313,brain_daemon,1907568
1787327393,32999,arc_client,58608
1787327395,14313,brain_daemon,1921552
1787327395,32999,arc_client,58608
1787327397,14313,brain_daemon,1653600
1787327397,32999,arc_client,57008
1787327399,14313,brain_daemon,1238416
1787327399,32999,arc_client,40752
1787327401,14313,brain_daemon,1045440
1787327401,32999,arc_client,40016
1787327403,14313,brain_daemon,1039568
1787327403,32999,arc_client,39664
1787327405,14313,brain_daemon,904368
1787327405,32999,arc_client,40704
1787327407,14313,brain_daemon,829344
1787327407,32999,arc_client,40704
1787327409,14313,brain_daemon,889232
1787327409,32999,arc_client,40704
1787327411,14313,brain_daemon,889232
1787327411,32999,arc_client,40704
1787327413,14313,brain_daemon,938832
1787327413,32999,arc_client,40704
1787327415,14313,brain_daemon,938832
1787327415,32999,arc_client,40704
1787327417,14313,brain_daemon,938912
1787327417,32999,arc_client,40704
1787327419,14313,brain_daemon,938912
1787327419,32999,arc_client,40704
1787327421,14313,brain_daemon,422752
1787327421,32999,arc_client,46544
1787327424,14313,brain_daemon,364976
1787327424,32999,arc_client,35488
1787327426,14313,brain_daemon,365040
1787327426,32999,arc_client,35488
1787327428,14313,brain_daemon,445008
1787327428,32999,arc_client,46576
1787327430,14313,brain_daemon,445104
1787327430,32999,arc_client,46576
1787327432,14313,brain_daemon,445104
1787327432,32999,arc_client,46576
1787327434,14313,brain_daemon,445136
1787327434,32999,arc_client,46576
1787327436,14313,brain_daemon,445136
1787327436,32999,arc_client,46576
1787327438,14313,brain_daemon,461024
1787327438,32999,arc_client,47264
1787327440,14313,brain_daemon,448464
1787327440,32999,arc_client,47024
1787327442,14313,brain_daemon,448464
1787327442,32999,arc_client,47024
1787327444,14313,brain_daemon,422176
1787327444,32999,arc_client,47232
1787327446,14313,brain_daemon,422176
1787327446,32999,arc_client,47232
1787327448,14313,brain_daemon,423440
1787327448,32999,arc_client,47232
1787327450,14313,brain_daemon,423456
1787327450,32999,arc_client,47232
1787327452,14313,brain_daemon,423456
1787327452,32999,arc_client,47232
1787327454,14313,brain_daemon,423456
1787327454,32999,arc_client,47232
1787327456,14313,brain_daemon,423456
1787327456,32999,arc_client,47232
1787327458,14313,brain_daemon,320048
1787327458,32999,arc_client,36864
1787327460,14313,brain_daemon,320048
1787327460,32999,arc_client,36864
1787327462,14313,brain_daemon,331504
1787327462,32999,arc_client,46624
1787327464,14313,brain_daemon,331504
1787327464,32999,arc_client,46624
1787327466,14313,brain_daemon,331504
1787327466,32999,arc_client,46624
1787327468,14313,brain_daemon,332352
1787327468,32999,arc_client,46624
1787327470,14313,brain_daemon,332352
1787327470,32999,arc_client,46624
1787327473,14313,brain_daemon,332960
1787327473,32999,arc_client,46624
1787327475,14313,brain_daemon,342144
1787327475,32999,arc_client,47760
1787327477,14313,brain_daemon,342144
1787327477,32999,arc_client,47760
1787327479,14313,brain_daemon,342656
1787327479,32999,arc_client,47760
1787327481,14313,brain_daemon,328192
1787327481,32999,arc_client,47552
1787327483,14313,brain_daemon,328096
1787327483,32999,arc_client,47520
1787327485,14313,brain_daemon,328096
1787327485,32999,arc_client,47520
1787327487,14313,brain_daemon,328096
1787327487,32999,arc_client,47520
1787327489,14313,brain_daemon,343504
1787327489,32999,arc_client,47520
1787327491,14313,brain_daemon,343504
1787327491,32999,arc_client,47520
1787327493,14313,brain_daemon,341920
1787327493,32999,arc_client,47680
1787327495,14313,brain_daemon,277664
1787327495,32999,arc_client,42160
1787327497,14313,brain_daemon,277680
1787327497,32999,arc_client,42160
1787327499,14313,brain_daemon,296496
1787327499,32999,arc_client,42512
1787327501,14313,brain_daemon,296544
1787327501,32999,arc_client,42512
1787327503,14313,brain_daemon,333280
1787327503,32999,arc_client,42512
1787327505,14313,brain_daemon,333296
1787327505,32999,arc_client,42512
1787327507,14313,brain_daemon,333344
1787327507,32999,arc_client,42512
1787327509,14313,brain_daemon,333360
1787327509,32999,arc_client,42512
1787327511,14313,brain_daemon,333360
1787327511,32999,arc_client,42560
1787327513,14313,brain_daemon,333328
1787327513,32999,arc_client,47744
1787327515,14313,brain_daemon,333344
1787327515,32999,arc_client,47744
1787327517,14313,brain_daemon,343648
1787327517,32999,arc_client,47840
1787327519,14313,brain_daemon,352176
1787327519,32999,arc_client,47840
1787327522,14313,brain_daemon,352192
1787327522,32999,arc_client,47840
1787327524,14313,brain_daemon,352192
1787327524,32999,arc_client,47840
1787327526,14313,brain_daemon,352208
1787327526,32999,arc_client,47840
1787327528,14313,brain_daemon,352240
1787327528,32999,arc_client,47840
1787327530,14313,brain_daemon,352240
1787327530,32999,arc_client,47840
1787327532,14313,brain_daemon,351376
1787327532,32999,arc_client,47888
1787327534,14313,brain_daemon,300368
1787327534,32999,arc_client,42496
1787327536,14313,brain_daemon,300368
1787327536,32999,arc_client,42496
1787327538,14313,brain_daemon,309920
1787327538,32999,arc_client,46608
1787327540,14313,brain_daemon,310288
1787327540,32999,arc_client,46608
1787327542,14313,brain_daemon,310288
1787327542,32999,arc_client,46608
1787327544,14313,brain_daemon,310288
1787327544,32999,arc_client,46608
1787327546,14313,brain_daemon,310288
1787327546,32999,arc_client,46608
1787327548,14313,brain_daemon,312496
1787327548,32999,arc_client,46608
1787327550,14313,brain_daemon,312704
1787327550,32999,arc_client,46608
1787327552,14313,brain_daemon,299232
1787327552,32999,arc_client,39360
1787327554,14313,brain_daemon,277872
1787327554,32999,arc_client,38208
1787327556,14313,brain_daemon,278336
1787327556,32999,arc_client,48176
1787327558,14313,brain_daemon,292192
1787327558,32999,arc_client,48400
1787327560,14313,brain_daemon,292368
1787327560,32999,arc_client,48400
1787327562,14313,brain_daemon,292384
1787327562,32999,arc_client,48400
1787327564,14313,brain_daemon,303648
1787327564,32999,arc_client,48400
1787327566,14313,brain_daemon,303664
1787327566,32999,arc_client,48400
1787327568,14313,brain_daemon,326656
1787327568,32999,arc_client,52400
1787327570,14313,brain_daemon,326672
1787327570,32999,arc_client,52400
1787327572,14313,brain_daemon,326672
1787327572,32999,arc_client,52416
1787327575,14313,brain_daemon,327936
1787327575,32999,arc_client,52464
1787327577,14313,brain_daemon,327936
1787327577,32999,arc_client,52464
1787327579,14313,brain_daemon,343376
1787327579,32999,arc_client,52464
1787327581,14313,brain_daemon,343376
1787327581,32999,arc_client,52464
1787327583,14313,brain_daemon,343376
1787327583,32999,arc_client,52464
1787327585,14313,brain_daemon,343376
1787327585,32999,arc_client,52464
1787327587,14313,brain_daemon,343968
1787327587,32999,arc_client,52576
1787327589,14313,brain_daemon,343968
1787327589,32999,arc_client,52576
1787327591,14313,brain_daemon,342784
1787327591,32999,arc_client,52304
1787327593,14313,brain_daemon,318432
1787327593,32999,arc_client,46144
1787327595,14313,brain_daemon,327392
1787327595,32999,arc_client,46144
1787327597,14313,brain_daemon,327392
1787327597,32999,arc_client,46144
1787327599,14313,brain_daemon,327424
1787327599,32999,arc_client,46144
1787327601,14313,brain_daemon,327424
1787327601,32999,arc_client,46144
1787327603,14313,brain_daemon,327424
1787327603,32999,arc_client,46144
1787327605,14313,brain_daemon,327424
1787327605,32999,arc_client,46144
1787327607,14313,brain_daemon,337888
1787327607,32999,arc_client,47328
1787327609,14313,brain_daemon,344688
1787327609,32999,arc_client,47328
1787327611,14313,brain_daemon,344016
1787327611,32999,arc_client,47328
1787327613,14313,brain_daemon,333808
1787327613,32999,arc_client,47376
1787327615,14313,brain_daemon,320896
1787327615,32999,arc_client,43280
1787327617,14313,brain_daemon,320560
1787327617,32999,arc_client,43280
1787327619,14313,brain_daemon,320624
1787327619,32999,arc_client,43280
1787327621,14313,brain_daemon,320656
1787327621,32999,arc_client,43280
1787327623,14313,brain_daemon,320656
1787327623,32999,arc_client,43280
1787327626,14313,brain_daemon,320736
1787327626,32999,arc_client,43280
1787327628,14313,brain_daemon,340480
1787327628,32999,arc_client,47840
1787327630,14313,brain_daemon,340496
1787327630,32999,arc_client,47840
1787327632,14313,brain_daemon,340496
1787327632,32999,arc_client,47840
